Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Physics,289,what be the advantage of liquid dye laser,0,you can make laser with many different color,-1
1,Physics,299,what be the advantage of liquid dye laser,easy to achieve,you can make laser with many different color,-1
1,Physics,300,what be the advantage of liquid dye laser,they can have many different color of laser,you can make laser with many different color,1
1,Physics,311,what be the advantage of liquid dye laser,they can be any color frequency,you can make laser with many different color,1
1,Physics,321,what be the advantage of liquid dye laser,not sure,you can make laser with many different color,-1
1,Physics,331,what be the advantage of liquid dye laser,many color,you can make laser with many different color,1
1,Physics,337,what be the advantage of liquid dye laser,able to make they many different color,you can make laser with many different color,1
1,Physics,344,what be the advantage of liquid dye laser,the can produce many different color from a single laser,you can make laser with many different color,1
1,Physics,358,what be the advantage of liquid dye laser,they be strong because of the two laser,you can make laser with many different color,-1
1,Physics,365,what be the advantage of liquid dye laser,you can make many different color of laser,you can make laser with many different color,1
1,Physics,368,what be the advantage of liquid dye laser,they can be create with several different frequency,you can make laser with many different color,0
1,Physics,373,what be the advantage of liquid dye laser,they be very powerful,you can make laser with many different color,-1
1,Physics,108,what be the process of replace solid atom with impure one call,impurification,dope,-1
1,Physics,115,what be the process of replace solid atom with impure one call,this be call,dope,-1
1,Physics,127,what be the process of replace solid atom with impure one call,I do not know,dope,-1
1,Physics,143,what be the process of replace solid atom with impure one call,I do not remember,dope,-1
1,Physics,145,what be the process of replace solid atom with impure one call,0,dope,-1
1,Physics,149,what be the process of replace solid atom with impure one call,absorption,dope,-1
1,Physics,151,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,164,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,165,what be the process of replace solid atom with impure one call,0,dope,-1
1,Physics,172,what be the process of replace solid atom with impure one call,absorption,dope,-1
1,Physics,203,what be the process of replace solid atom with impure one call,0,dope,-1
1,Physics,210,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,212,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,229,what be the process of replace solid atom with impure one call,I do not know,dope,-1
1,Physics,232,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,247,what be the process of replace solid atom with impure one call,electromagnetic process,dope,-1
1,Physics,254,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,266,what be the process of replace solid atom with impure one call,gas and air,dope,-1
1,Physics,274,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,281,what be the process of replace solid atom with impure one call,0,dope,-1
1,Physics,289,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,299,what be the process of replace solid atom with impure one call,stabalization,dope,-1
1,Physics,300,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,311,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,321,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,331,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,337,what be the process of replace solid atom with impure one call,expulsion,dope,-1
1,Physics,344,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,358,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,365,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,368,what be the process of replace solid atom with impure one call,dope,dope,1
1,Physics,373,what be the process of replace solid atom with impure one call,absorption,dope,-1
1,Physics,108,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,115,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,127,how thin can a fiber optic be,as thin as human hair,as thin as a human hair,1
1,Physics,143,how thin can a fiber optic be,thin as a strand of hair,as thin as a human hair,1
1,Physics,145,how thin can a fiber optic be,super thin,as thin as a human hair,-1
1,Physics,149,how thin can a fiber optic be,thin as hair,as thin as a human hair,1
1,Physics,151,how thin can a fiber optic be,strand of human hair,as thin as a human hair,1
1,Physics,164,how thin can a fiber optic be,as small as strand of hair,as thin as a human hair,1
1,Physics,165,how thin can a fiber optic be,as thin as a hair,as thin as a human hair,1
1,Physics,172,how thin can a fiber optic be,very thin,as thin as a human hair,-1
1,Physics,203,how thin can a fiber optic be,human hair,as thin as a human hair,1
1,Physics,210,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,212,how thin can a fiber optic be,a thin as a human hair,as thin as a human hair,1
1,Physics,229,how thin can a fiber optic be,paper thin,as thin as a human hair,-1
1,Physics,232,how thin can a fiber optic be,thin as a hair,as thin as a human hair,1
1,Physics,247,how thin can a fiber optic be,microscopic,as thin as a human hair,-1
1,Physics,254,how thin can a fiber optic be,1millimeter,as thin as a human hair,-1
1,Physics,266,how thin can a fiber optic be,as hair string,as thin as a human hair,1
1,Physics,274,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,281,how thin can a fiber optic be,like a strand of human hair,as thin as a human hair,1
1,Physics,289,how thin can a fiber optic be,less than that of a human hair,as thin as a human hair,1
1,Physics,299,how thin can a fiber optic be,human hair,as thin as a human hair,1
1,Physics,300,how thin can a fiber optic be,as thin as human hair,as thin as a human hair,1
1,Physics,311,how thin can a fiber optic be,as a strand of human hair,as thin as a human hair,1
1,Physics,321,how thin can a fiber optic be,as fine as a hair on your head,as thin as a human hair,1
1,Physics,331,how thin can a fiber optic be,very very thin thin as a piece of hair,as thin as a human hair,1
1,Physics,337,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,344,how thin can a fiber optic be,as thin as hair,as thin as a human hair,1
1,Physics,358,how thin can a fiber optic be,a strand of hair,as thin as a human hair,1
1,Physics,365,how thin can a fiber optic be,as thin as a human hair,as thin as a human hair,1
1,Physics,368,how thin can a fiber optic be,as thin as a strand of human hair,as thin as a human hair,1
1,Physics,373,how thin can a fiber optic be,very thin about 1 cm thin,as thin as a human hair,-1
